experiment,model,layer,source,target,direction,delta_auc,delta_auc_ci_high,delta_auc_ci_low,delta_auc_p,delta_n_boot_valid,meta_gt_auc,meta_gt_auc_ci_high,meta_gt_auc_ci_low,meta_gt_auc_p,meta_gt_n_boot_valid,meta_mj_auc,meta_mj_auc_ci_high,meta_mj_auc_ci_low,meta_mj_auc_p,meta_mj_n_boot_valid,model_label,n_B,n_C,n_questions,sample_size,source_empty_quadrants,source_label,target_label,truth_gt_auc,truth_gt_auc_ci_high,truth_gt_auc_ci_low,truth_gt_auc_p,truth_gt_n_boot_valid,truth_mj_auc,truth_mj_auc_ci_high,truth_mj_auc_ci_low,truth_mj_auc_p,truth_mj_n_boot_valid
OOD,qwen25_14b,30,movies,truthfulqa_binary,movies->truthfulqa_binary,0.7269503546099291,0.801829000189227,0.647885893283665,0.0,1000,0.13159968479117415,0.17806296653176115,0.09233573876423652,1.0,1000,0.8684003152088259,0.9090022928588722,0.8225605947327,0.0,1000,Qwen2.5-14B,270,94,292,364,,Movies source,TruthfulQA,0.14144996059889678,0.18988726233934802,0.09897328488591008,1.0,1000,0.8585500394011032,0.8963323231833484,0.8175262569893177,0.0,1000
OOD,qwen25_14b,31,math,mmlu,math->mmlu,0.3244973544973545,0.44860531057020075,0.19274010553011584,0.0,1000,0.36878306878306877,0.4328015313179547,0.30413467595660565,1.0,1000,0.6312169312169312,0.6938404896835703,0.5692227960983663,0.0,1000,Qwen2.5-14B,135,140,201,275,,Math source,MMLU,0.3067195767195767,0.3714192400834754,0.2450051862437765,1.0,1000,0.6932804232804233,0.7518214309135025,0.6303816498994586,0.0,1000
OOD,qwen25_14b,31,math,truthfulqa_binary,math->truthfulqa_binary,0.5804570527974783,0.6832053336997008,0.46392845826813317,0.0,1000,0.1975177304964539,0.25757836483389623,0.1504659839705108,1.0,1000,0.8024822695035461,0.8526193817112807,0.7517017555304947,0.0,1000,Qwen2.5-14B,270,94,292,364,,Math source,TruthfulQA,0.22202521670606776,0.2744960794101526,0.17211900213299045,1.0,1000,0.7779747832939322,0.8287703991918504,0.7228413096070103,0.0,1000
OOD,qwen25_14b,31,movies,mmlu,movies->mmlu,0.2453968253968254,0.3757911405831042,0.11464701051558465,0.0,1000,0.3476190476190476,0.4108291312171886,0.2812964518895832,1.0,1000,0.6523809523809524,0.7180970571328313,0.5894365437900351,0.0,1000,Qwen2.5-14B,135,140,201,275,,Movies source,MMLU,0.406984126984127,0.4712688152113943,0.3419538813742966,0.998,1000,0.593015873015873,0.6548946457034888,0.5284657796063648,0.001,1000
OOD,qwen25_14b,31,movies,truthfulqa_binary,movies->truthfulqa_binary,0.6480693459416864,0.7418581796563017,0.5509464710701265,0.0,1000,0.16347517730496453,0.21793371680595355,0.11833118558744252,1.0,1000,0.8365248226950355,0.8831963960842069,0.7900649225278835,0.0,1000,Qwen2.5-14B,270,94,292,364,,Movies source,TruthfulQA,0.1884554767533491,0.24240327868733924,0.13994324230241675,1.0,1000,0.8115445232466509,0.8633683438495655,0.761693654655572,0.0,1000
OOD,qwen25_14b,32,math,mmlu,math->mmlu,0.3263492063492064,0.45266739356499386,0.20391854151397784,0.0,1000,0.36857142857142855,0.42770394732788686,0.30903681852990017,1.0,1000,0.6314285714285715,0.6928229128041821,0.5642135293491625,0.0,1000,Qwen2.5-14B,135,140,201,275,,Math source,MMLU,0.30507936507936506,0.36959380262553576,0.24319789633070377,1.0,1000,0.6949206349206349,0.7558352797001153,0.6339956050938226,0.0,1000
OOD,qwen25_14b,32,math,truthfulqa_binary,math->truthfulqa_binary,0.6042553191489362,0.699990368526611,0.49830389827848215,0.0,1000,0.18987391646966115,0.24563962291477398,0.14348646800269269,1.0,1000,0.8101260835303389,0.8548488007775459,0.7550362870709101,0.0,1000,Qwen2.5-14B,270,94,292,364,,Math source,TruthfulQA,0.20587076438140267,0.2630261445723382,0.15445877646269765,1.0,1000,0.7941292356185973,0.844536389707673,0.7383350589039444,0.0,1000
OOD,qwen25_14b,32,movies,mmlu,movies->mmlu,0.2618518518518519,0.38664793154936683,0.13493242928628327,0.0,1000,0.34195767195767196,0.4015319999289257,0.2803036733187276,1.0,1000,0.6580423280423281,0.7209067422627125,0.5927675222174668,0.0,1000,Qwen2.5-14B,135,140,201,275,,Movies source,MMLU,0.3961904761904762,0.4660843947880791,0.3346562768598062,1.0,1000,0.6038095238095238,0.6704281052706249,0.5381782593053163,0.001,1000
OOD,qwen25_14b,32,movies,truthfulqa_binary,movies->truthfulqa_binary,0.6648936170212766,0.7538565282898441,0.5602480398805413,0.0,1000,0.16185973207249804,0.21475415686729962,0.11410564446366782,1.0,1000,0.838140267927502,0.888159221831342,0.7819351325757575,0.0,1000,Qwen2.5-14B,270,94,292,364,,Movies source,TruthfulQA,0.17324665090622537,0.2235450175105667,0.12648381018150479,1.0,1000,0.8267533490937746,0.8752355947826077,0.7727830534124791,0.0,1000
OOD,qwen25_14b,33,math,mmlu,math->mmlu,0.3203703703703703,0.4372506656591276,0.19533452273370658,0.0,1000,0.3706878306878307,0.4337899214187251,0.3068186035152009,1.0,1000,0.6293121693121693,0.6911469559414675,0.5663520065873715,0.0,1000,Qwen2.5-14B,135,140,201,275,,Math source,MMLU,0.30894179894179896,0.371185462047531,0.24973320407576266,1.0,1000,0.691058201058201,0.751972930618764,0.6314073455980751,0.0,1000
OOD,qwen25_14b,33,math,truthfulqa_binary,math->truthfulqa_binary,0.6089046493301813,0.7103281598126959,0.5013443825425665,0.0,1000,0.18892828999211977,0.24391842172290862,0.13761541160408514,1.0,1000,0.8110717100078803,0.860472523671636,0.7578136658658525,0.0,1000,Qwen2.5-14B,270,94,292,364,,Math source,TruthfulQA,0.20216706067769896,0.26046005890064167,0.1509581716454471,1.0,1000,0.797832939322301,0.8503360622338195,0.7389475918345793,0.0,1000
OOD,qwen25_14b,33,movies,mmlu,movies->mmlu,0.27687830687830695,0.40366306237238775,0.15266501965888843,0.0,1000,0.33936507936507937,0.40462873911397196,0.2722533740997705,1.0,1000,0.6606349206349207,0.7216899763983216,0.5930578600377494,0.0,1000,Qwen2.5-14B,135,140,201,275,,Movies source,MMLU,0.38375661375661374,0.4451514147939516,0.31614067198704604,1.0,1000,0.6162433862433863,0.6773327755098009,0.5537216449741154,0.001,1000
OOD,qwen25_14b,33,movies,truthfulqa_binary,movies->truthfulqa_binary,0.6685185185185185,0.757567644976259,0.5675894422251668,0.0,1000,0.16055949566587865,0.20912997568451772,0.11545053545313017,1.0,1000,0.8394405043341213,0.8855127665544332,0.7837349726581574,0.0,1000,Qwen2.5-14B,270,94,292,364,,Movies source,TruthfulQA,0.17092198581560283,0.22317226883421143,0.1246142906012524,1.0,1000,0.8290780141843972,0.8783020991849243,0.7757481353577161,0.0,1000
OOD,qwen25_14b,34,math,mmlu,math->mmlu,0.2633862433862434,0.38325274322411,0.13896558752567184,0.0,1000,0.398994708994709,0.4636826064851875,0.3364610819679985,0.999,1000,0.601005291005291,0.6639124668435014,0.5347600726337046,0.001,1000,Qwen2.5-14B,135,140,201,275,,Math source,MMLU,0.3376190476190476,0.39765959332151846,0.2758153641075629,1.0,1000,0.6623809523809524,0.7257783205150268,0.5988294792295696,0.0,1000
OOD,qwen25_14b,34,math,truthfulqa_binary,math->truthfulqa_binary,0.5955476753349094,0.6996287797994162,0.47313712006851105,0.0,1000,0.20567375886524822,0.264981263677785,0.15190117231999903,1.0,1000,0.7943262411347518,0.846664876263022,0.7360810047128643,0.0,1000,Qwen2.5-14B,270,94,292,364,,Math source,TruthfulQA,0.1987785657998424,0.2548503070263563,0.14054554320785376,1.0,1000,0.8012214342001576,0.8539675325393882,0.74263546529723,0.0,1000
OOD,qwen25_14b,34,movies,mmlu,movies->mmlu,0.23555555555555552,0.35757418812989916,0.12068732096245935,0.0,1000,0.3637037037037037,0.43339149332707744,0.29768380867228383,1.0,1000,0.6362962962962962,0.7004041518560169,0.5691715449196331,0.0,1000,Qwen2.5-14B,135,140,201,275,,Movies source,MMLU,0.40074074074074073,0.4642375532495307,0.337636716211166,0.999,1000,0.5992592592592593,0.662423924815267,0.5359278952587083,0.001,1000
OOD,qwen25_14b,34,movies,truthfulqa_binary,movies->truthfulqa_binary,0.6036643026004729,0.7029893116172542,0.4984904552385822,0.0,1000,0.1871946414499606,0.24210850359984157,0.13551047234514854,1.0,1000,0.8128053585500394,0.8627328076649964,0.7545242719729401,0.0,1000,Qwen2.5-14B,270,94,292,364,,Movies source,TruthfulQA,0.20914105594956658,0.2718529530475121,0.1539389129786051,1.0,1000,0.7908589440504334,0.842278932228089,0.7333042763031044,0.0,1000
OOD,qwen25_14b,35,math,mmlu,math->mmlu,0.31952380952380954,0.4420014855792491,0.19705943691345149,0.0,1000,0.387989417989418,0.4548032336790726,0.32635675979978673,0.999,1000,0.612010582010582,0.6763822065087325,0.5481275883401171,0.001,1000,Qwen2.5-14B,135,140,201,275,,Math source,MMLU,0.29248677248677246,0.3538221752015672,0.23356640992137176,1.0,1000,0.7075132275132275,0.7716412955051993,0.644007846513501,0.0,1000
OOD,qwen25_14b,35,math,truthfulqa_binary,math->truthfulqa_binary,0.6071710007880221,0.702251067093504,0.4924439109681378,0.0,1000,0.19286840031520883,0.24760279497709486,0.1384704718941148,1.0,1000,0.8071315996847912,0.8599534660624503,0.7488709317289552,0.0,1000,Qwen2.5-14B,270,94,292,364,,Math source,TruthfulQA,0.19996059889676912,0.25559058370017124,0.14964857461593178,1.0,1000,0.8000394011032309,0.8527563665100232,0.7430156063450011,0.0,1000
OOD,qwen25_14b,35,movies,mmlu,movies->mmlu,0.21460317460317457,0.34489315784393676,0.08644246901688342,0.0,1000,0.3808465608465608,0.44644720862492554,0.31515301860873507,1.0,1000,0.6191534391534391,0.6800677442149593,0.5517862220606198,0.0,1000,Qwen2.5-14B,135,140,201,275,,Movies source,MMLU,0.40455026455026455,0.472181124055507,0.3382443063132924,0.997,1000,0.5954497354497355,0.6600654617821542,0.5254082111568031,0.004,1000
OOD,qwen25_14b,35,movies,truthfulqa_binary,movies->truthfulqa_binary,0.5968873128447597,0.7104651320856301,0.483566263802072,0.0,1000,0.19527186761229315,0.25034036655946645,0.1415986907302516,1.0,1000,0.8047281323877069,0.8552037218296409,0.7430435646567045,0.0,1000,Qwen2.5-14B,270,94,292,364,,Movies source,TruthfulQA,0.2078408195429472,0.2726865627371885,0.15401388236372596,1.0,1000,0.7921591804570528,0.842515178275079,0.735537809316132,0.0,1000
OOD,qwen25_14b,36,math,mmlu,math->mmlu,0.30470899470899476,0.43228744189519663,0.17924017354670438,0.0,1000,0.3829100529100529,0.4506281132398448,0.3101534929295269,1.0,1000,0.6170899470899471,0.6818052501524341,0.5498390741690413,0.0,1000,Qwen2.5-14B,135,140,201,275,,Math source,MMLU,0.31238095238095237,0.36856062254326033,0.24809290286671629,1.0,1000,0.6876190476190476,0.7531649418863926,0.6319602272727273,0.0,1000
OOD,qwen25_14b,36,math,truthfulqa_binary,math->truthfulqa_binary,0.6125295508274231,0.71781173657723,0.5009395284840928,0.0,1000,0.1908589440504334,0.24497621877574938,0.14267282942758358,1.0,1000,0.8091410559495665,0.8621555162425472,0.7558078239651138,0.0,1000,Qwen2.5-14B,270,94,292,364,,Math source,TruthfulQA,0.19661150512214343,0.2555860047873053,0.14106433414148145,1.0,1000,0.8033884948778566,0.855726157784777,0.7505482975740754,0.0,1000
OOD,qwen25_14b,36,movies,mmlu,movies->mmlu,0.22904761904761906,0.3585442204022972,0.09298360001734284,0.002,1000,0.37195767195767193,0.4363953831510783,0.30941273193344443,1.0,1000,0.6280423280423281,0.698674738913467,0.5674506918727429,0.0,1000,Qwen2.5-14B,135,140,201,275,,Movies source,MMLU,0.398994708994709,0.46872718111984113,0.3378176710445213,0.994,1000,0.601005291005291,0.6635672272727628,0.536272309788277,0.001,1000
OOD,qwen25_14b,36,movies,truthfulqa_binary,movies->truthfulqa_binary,0.5983451536643026,0.704651511670009,0.48378884853510273,0.0,1000,0.19775413711583925,0.2595170455005901,0.1438043122955256,1.0,1000,0.8022458628841608,0.8541832703997394,0.7444906826808213,0.0,1000,Qwen2.5-14B,270,94,292,364,,Movies source,TruthfulQA,0.20390070921985815,0.26586087762021093,0.15035326483439693,1.0,1000,0.7960992907801419,0.851600911278678,0.7369645745581141,0.0,1000
OOD,qwen25_14b,37,math,mmlu,math->mmlu,0.2643386243386244,0.37765699214390747,0.13822826453331155,0.0,1000,0.39894179894179893,0.4674742442071188,0.33217892144426003,0.999,1000,0.6010582010582011,0.6713535953495907,0.5336971766704159,0.002,1000,Qwen2.5-14B,135,140,201,275,,Math source,MMLU,0.3367195767195767,0.4020437463631018,0.27396456185795137,1.0,1000,0.6632804232804232,0.7236530450490305,0.5990109818031896,0.0,1000
OOD,qwen25_14b,37,math,truthfulqa_binary,math->truthfulqa_binary,0.5868400315208826,0.6843855409260257,0.4761099188251381,0.0,1000,0.20799842395587076,0.2664329581971216,0.15350151837230488,1.0,1000,0.7920015760441292,0.8442887850621174,0.7351654634721099,0.0,1000,Qwen2.5-14B,270,94,292,364,,Math source,TruthfulQA,0.20516154452324664,0.26381405298532556,0.15167659702377523,1.0,1000,0.7948384554767534,0.8518146024380169,0.7325886368833125,0.0,1000
OOD,qwen25_14b,37,movies,mmlu,movies->mmlu,0.18232804232804234,0.3047239972972399,0.058260918520065895,0.001,1000,0.3913756613756614,0.4606696248241847,0.3267596371379318,1.0,1000,0.6086243386243386,0.675040290950847,0.5376002414851336,0.001,1000,Qwen2.5-14B,135,140,201,275,,Movies source,MMLU,0.4262962962962963,0.49058664548857367,0.3620631702707367,0.987,1000,0.5737037037037037,0.6413632892134592,0.5014614364242349,0.021,1000
OOD,qwen25_14b,37,movies,truthfulqa_binary,movies->truthfulqa_binary,0.5256895193065405,0.6408541839541131,0.4074073414817452,0.0,1000,0.22943262411347518,0.293388466521955,0.1690957833245007,1.0,1000,0.7705673758865248,0.8264586894779327,0.7088478584418262,0.0,1000,Qwen2.5-14B,270,94,292,364,,Movies source,TruthfulQA,0.24487785657998423,0.3092551511427735,0.19090711080557618,1.0,1000,0.7551221434200157,0.8108789768119147,0.6901845243925242,0.0,1000
OOD,qwen25_14b,38,math,mmlu,math->mmlu,0.24507936507936512,0.3706311737967522,0.11977258578697665,0.0,1000,0.4031216931216931,0.4709054707678996,0.33849649414728067,0.999,1000,0.5968783068783069,0.6605215575977802,0.525498277381308,0.002,1000,Qwen2.5-14B,135,140,201,275,,Math source,MMLU,0.3517989417989418,0.4149910296999849,0.29289922053628076,1.0,1000,0.6482010582010582,0.7139933864873913,0.5846208654547895,0.0,1000
OOD,qwen25_14b,38,math,truthfulqa_binary,math->truthfulqa_binary,0.577738376674547,0.6795206212032788,0.4605574334912993,0.0,1000,0.20851063829787234,0.27019577772545983,0.15435923260746356,1.0,1000,0.7914893617021277,0.8409269535272683,0.7351199279084675,0.0,1000,Qwen2.5-14B,270,94,292,364,,Math source,TruthfulQA,0.21375098502758078,0.27578301392241483,0.16034632149118513,1.0,1000,0.7862490149724193,0.8366356535092255,0.7255528117368784,0.0,1000
OOD,qwen25_14b,38,movies,mmlu,movies->mmlu,0.1578835978835979,0.28870333202334,0.02919695638383594,0.003,1000,0.40433862433862433,0.47156821049131503,0.3414612354892206,0.998,1000,0.5956613756613757,0.6627375184692684,0.5319075611008778,0.002,1000,Qwen2.5-14B,135,140,201,275,,Movies source,MMLU,0.43777777777777777,0.5041369047619048,0.372579291349948,0.968,1000,0.5622222222222222,0.6243481742195293,0.4942135837867901,0.042,1000
OOD,qwen25_14b,38,movies,truthfulqa_binary,movies->truthfulqa_binary,0.4864854215918046,0.5995281422371748,0.3607854594330193,0.0,1000,0.25177304964539005,0.3122926022059567,0.19094398809150362,1.0,1000,0.74822695035461,0.8081725970016613,0.6824708558034877,0.0,1000,Qwen2.5-14B,270,94,292,364,,Movies source,TruthfulQA,0.2617415287628054,0.32775167183721954,0.201132389991874,1.0,1000,0.7382584712371947,0.7954816740067643,0.6770013620767935,0.0,1000
OOD,qwen25_14b,39,math,mmlu,math->mmlu,0.23772486772486773,0.3580647765209445,0.11324473332386993,0.0,1000,0.4005291005291005,0.46930032013042916,0.3353661625536626,0.996,1000,0.5994708994708995,0.668086322796966,0.5298680377552263,0.001,1000,Qwen2.5-14B,135,140,201,275,,Math source,MMLU,0.36174603174603176,0.42383758523945453,0.29787367187543806,1.0,1000,0.6382539682539683,0.7053741822696882,0.5613561852908594,0.0,1000
OOD,qwen25_14b,39,math,truthfulqa_binary,math->truthfulqa_binary,0.5995665878644603,0.7032939273313882,0.47980941058796883,0.0,1000,0.19487785657998424,0.25267010495845565,0.144992225498802,1.0,1000,0.8051221434200158,0.8550679052192276,0.7515039323371597,0.0,1000,Qwen2.5-14B,270,94,292,364,,Math source,TruthfulQA,0.20555555555555555,0.2647514724674097,0.1525721334625931,1.0,1000,0.7944444444444444,0.8477963442117848,0.7415485847665472,0.0,1000
OOD,qwen25_14b,39,movies,mmlu,movies->mmlu,0.1419576719576719,0.27633502304854884,0.009696311718681386,0.022,1000,0.413015873015873,0.4839108669346969,0.3471131446458003,0.991,1000,0.5869841269841269,0.6605643554324794,0.5196775038156727,0.005,1000,Qwen2.5-14B,135,140,201,275,,Movies source,MMLU,0.44502645502645505,0.51134436724547,0.3799786507159572,0.952,1000,0.554973544973545,0.62867966816762,0.48361870198567325,0.056,1000
OOD,qwen25_14b,39,movies,truthfulqa_binary,movies->truthfulqa_binary,0.4816390858944051,0.5995800503560001,0.3509968250297931,0.0,1000,0.2501970055161544,0.31264814004544256,0.19261830120406764,1.0,1000,0.7498029944838456,0.8061246549533018,0.6862606469532039,0.0,1000,Qwen2.5-14B,270,94,292,364,,Movies source,TruthfulQA,0.2681639085894405,0.3306788997335757,0.2087536073039539,1.0,1000,0.7318360914105595,0.7895570264326637,0.6667501056473384,0.0,1000
OOD,qwen25_14b,40,math,mmlu,math->mmlu,0.22412698412698417,0.3592709963484611,0.0907303319204083,0.0,1000,0.4070899470899471,0.4725298973756169,0.3388391156666467,0.996,1000,0.5929100529100529,0.6675022558087074,0.5253234320343096,0.003,1000,Qwen2.5-14B,135,140,201,275,,Math source,MMLU,0.36878306878306877,0.43714404166783405,0.3008192932640231,1.0,1000,0.6312169312169312,0.6999798334848103,0.557590002523657,0.0,1000
OOD,qwen25_14b,40,math,truthfulqa_binary,math->truthfulqa_binary,0.5678881008668243,0.6709796535209076,0.4441176790265694,0.0,1000,0.2135933806146572,0.2726889583657029,0.15999114405297774,1.0,1000,0.7864066193853428,0.8404032008159706,0.7261320418568146,0.0,1000,Qwen2.5-14B,270,94,292,364,,Math source,TruthfulQA,0.21851851851851853,0.280370000778089,0.1659720191483819,1.0,1000,0.7814814814814814,0.8396591477190882,0.7237217464782782,0.0,1000
OOD,qwen25_14b,40,movies,mmlu,movies->mmlu,0.11793650793650795,0.24664704423436046,-0.011452533067620105,0.037,1000,0.4237037037037037,0.49420868077090047,0.36028138798359965,0.98,1000,0.5762962962962963,0.6426399367088632,0.5062164579786369,0.017,1000,Qwen2.5-14B,135,140,201,275,,Movies source,MMLU,0.45835978835978836,0.5295343942853028,0.3868606546361887,0.886,1000,0.5416402116402116,0.6136297152313405,0.4726290884000659,0.123,1000
OOD,qwen25_14b,40,movies,truthfulqa_binary,movies->truthfulqa_binary,0.4404649330181245,0.5597873721950327,0.3203868916453776,0.0,1000,0.2639085894405043,0.3260304323923726,0.20450147973436927,1.0,1000,0.7360914105594957,0.7997199417401369,0.668717567559608,0.0,1000,Qwen2.5-14B,270,94,292,364,,Movies source,TruthfulQA,0.29562647754137117,0.3605483002884414,0.23148253246745737,1.0,1000,0.7043735224586288,0.7653283162287511,0.6422152730664857,0.0,1000
OOD,qwen25_14b,41,math,mmlu,math->mmlu,0.21682539682539675,0.3542777599161695,0.07718736271118995,0.001,1000,0.414021164021164,0.4788320446319451,0.352886337173042,0.997,1000,0.5859788359788359,0.6549087767282552,0.5157732880627917,0.01,1000,Qwen2.5-14B,135,140,201,275,,Math source,MMLU,0.3691534391534392,0.4409145863739333,0.29974324822550374,1.0,1000,0.6308465608465609,0.6988575279137377,0.559214245211433,0.0,1000
OOD,qwen25_14b,41,math,truthfulqa_binary,math->truthfulqa_binary,0.5811662726556344,0.6926255337106331,0.46500082486685357,0.0,1000,0.2098896769109535,0.2619804590017825,0.1588881541415438,1.0,1000,0.7901103230890465,0.842557099934045,0.7344774277541742,0.0,1000,Qwen2.5-14B,270,94,292,364,,Math source,TruthfulQA,0.20894405043341213,0.27063842333745497,0.1577260658691818,1.0,1000,0.7910559495665879,0.8420554605734677,0.7347504758712103,0.0,1000
OOD,qwen25_14b,41,movies,mmlu,movies->mmlu,0.11756613756613754,0.2524878608671906,-0.023795840467848568,0.054,1000,0.4247619047619048,0.49309326364263195,0.3557577293704296,0.986,1000,0.5752380952380952,0.6426047260686661,0.5086661627834264,0.014,1000,Qwen2.5-14B,135,140,201,275,,Movies source,MMLU,0.4576719576719577,0.5281424950089605,0.3951426106233867,0.868,1000,0.5423280423280423,0.6137096426151619,0.46979014108652123,0.132,1000
OOD,qwen25_14b,41,movies,truthfulqa_binary,movies->truthfulqa_binary,0.44574468085106383,0.5632292633417288,0.3138203063195216,0.0,1000,0.2604018912529551,0.32365230639823817,0.20075195181047248,1.0,1000,0.7395981087470449,0.7985954840007854,0.6777929970200085,0.0,1000,Qwen2.5-14B,270,94,292,364,,Movies source,TruthfulQA,0.29385342789598107,0.35939387240835063,0.23525347881146075,1.0,1000,0.7061465721040189,0.7634075368911283,0.634644646025105,0.0,1000
