experiment,model,layer,domain,source,target,direction,all_delta_auc,all_delta_auc_ci_high,all_delta_auc_ci_low,all_delta_auc_p,all_meta_gt_auc,all_meta_gt_auc_ci_high,all_meta_gt_auc_ci_low,all_meta_gt_auc_p,all_meta_mj_auc,all_meta_mj_auc_ci_high,all_meta_mj_auc_ci_low,all_meta_mj_auc_p,all_truth_gt_auc,all_truth_gt_auc_ci_high,all_truth_gt_auc_ci_low,all_truth_gt_auc_p,all_truth_mj_auc,all_truth_mj_auc_ci_high,all_truth_mj_auc_ci_low,all_truth_mj_auc_p,auc_mj,auc_mj_ci_high,auc_mj_ci_low,auc_mj_p,cb_delta_auc,cb_delta_auc_ci_high,cb_delta_auc_ci_low,cb_delta_auc_p,cb_meta_gt_auc,cb_meta_gt_auc_ci_high,cb_meta_gt_auc_ci_low,cb_meta_gt_auc_p,cb_meta_mj_auc,cb_meta_mj_auc_ci_high,cb_meta_mj_auc_ci_low,cb_meta_mj_auc_p,cb_sample_size,cb_truth_gt_auc,cb_truth_gt_auc_ci_high,cb_truth_gt_auc_ci_low,cb_truth_gt_auc_p,cb_truth_mj_auc,cb_truth_mj_auc_ci_high,cb_truth_mj_auc_ci_low,cb_truth_mj_auc_p,cohens_d,cohens_d_ci_high,cohens_d_ci_low,cohens_d_p,delta_score,fold_empty_quadrants,fold_meta_gt_auc_mean,fold_meta_mj_auc_mean,fold_meta_mj_auc_std,fold_truth_gt_auc_mean,fold_truth_gt_auc_std,fold_truth_mj_auc_mean,n_B,n_C,source_empty_quadrants,threshold,threshold_mode
Exp2B,qwen25_7b,17,nan,movies,math,movies->math,0.1384046035952351,0.1531791644579037,0.1217635702653966,0.0,0.7670356815689231,0.7794374648929134,0.7577241959001522,0.0,0.8365009761463078,0.8494051672232307,0.8238257613261617,0.0,0.6980963725510727,0.7125583986717354,0.6850009008462118,0.0,0.7593896005091562,0.7765826347060353,0.7462424400274421,0.0,,,,,0.3570322128615082,0.4110400528514172,0.2903756283988649,0.0,0.2932522665496108,0.3309848198601625,0.2637060227606304,1.0,0.7067477334503891,0.7413142372562401,0.6713165223115986,0.0,2186.0,0.3497155205888808,0.3888084619223558,0.3142712500807249,1.0,0.6502844794111192,0.6872660576842025,0.6200626330132156,0.0,,,,,,,,,,,,,,,,0.5,symmetric_confident
Exp2B,qwen25_7b,18,nan,math,movies,math->movies,0.1998331301920991,0.2207824691730501,0.1759080106944722,0.0,0.7150678806567557,0.7338672748144177,0.6980767772115586,0.0,0.8963463322105762,0.9114160172805268,0.8825914497087243,0.0,0.6965132020184771,0.7229280193568751,0.6767634336330298,0.0,0.8465902355000453,0.8643415035647738,0.8289706636503299,0.0,,,,,0.5412082438624842,0.6233156361857755,0.4688261575769065,0.0,0.1956146370619618,0.2306518166883524,0.1577718512347823,1.0,0.8043853629380382,0.843708723415151,0.7647403727652461,0.0,653.0,0.2631771190755539,0.3069397871095888,0.2200127174431644,1.0,0.736822880924446,0.7796931916147791,0.6911160867811227,0.0,,,,,,,,,,,,,,,,0.5,symmetric_confident
Exp2B,qwen25_7b,18,nan,movies,math,movies->math,0.1479947327609978,0.1665266832419713,0.1317303425523692,0.0,0.7615830590118624,0.7704400866190193,0.7465942048586848,0.0,0.8411778869795535,0.8518114248256636,0.826537993124019,0.0,0.6931831542185557,0.7071953850811526,0.6816356875103066,0.0,0.7805514576628333,0.7958201815061139,0.7671969936358382,0.0,,,,,0.405064493255221,0.4604233224645696,0.3303920140576528,0.0,0.278741284124867,0.3065008833160978,0.2410747570174704,1.0,0.7212587158751329,0.7609238311507246,0.6809392730067608,0.0,2186.0,0.3161942226199118,0.3579268979221126,0.2794432400312922,1.0,0.6838057773800881,0.7204713969519762,0.6505630355175671,0.0,,,,,,,,,,,,,,,,0.5,symmetric_confident
Exp2B,qwen25_7b,19,nan,math,movies,math->movies,0.1888455308926888,0.2108726922596684,0.164146793884321,0.0,0.7213523169837346,0.7418215460873442,0.7033602492907517,0.0,0.908754192905012,0.9187908039322544,0.8989420824221831,0.0,0.7199086620123231,0.7362291748791457,0.6963257014526993,0.0,0.8868255612042093,0.8975696343107881,0.87202245009364,0.0,,,,,0.5909282093285813,0.665558278983433,0.5258451443553063,0.0,0.1806388772054103,0.2137255966247394,0.1489385473497683,1.0,0.8193611227945897,0.8505555708703375,0.7842517673963212,0.0,653.0,0.2284329134660084,0.2611644418323642,0.1881814659055768,1.0,0.7715670865339915,0.8093058472036025,0.7379508616468688,0.0,,,,,,,,,,,,,,,,0.5,symmetric_confident
Exp2B,qwen25_7b,19,nan,movies,math,movies->math,0.0988029197527573,0.1170557684976639,0.0861317400882684,0.0,0.7647572085605544,0.7779292859534751,0.7508058933637312,0.0,0.8466056448048329,0.8566649296861979,0.8332807942327338,0.0,0.7478027250520756,0.7573479714434711,0.7349919854949161,0.0,0.8249212921984036,0.8351183000489188,0.8088008007054692,0.0,,,,,0.4287134270905438,0.5034314258369602,0.3569497359795851,0.0,0.2741891914706826,0.3102215341156019,0.2332187102158575,1.0,0.7258108085293175,0.7551639407392311,0.696397486675086,0.0,2186.0,0.2970973814387736,0.3318899435566206,0.2668479781524616,1.0,0.7029026185612264,0.734937188956346,0.6661483791555213,0.0,,,,,,,,,,,,,,,,0.5,symmetric_confident
Exp2B,qwen25_7b,20,nan,math,movies,math->movies,0.1917498524540247,0.2129293320225093,0.1716327470333996,0.0,0.7218233609772636,0.7415517500606666,0.7037267074509793,0.0,0.9122854731967892,0.9229004775958604,0.8992867131112925,0.0,0.7205356207427646,0.7364152841622099,0.6989334527943843,0.0,0.892548309936749,0.9070773035489912,0.8788311323534066,0.0,,,,,0.6011998317579085,0.6724730822818082,0.5281553236257711,0.0,0.1765103048281052,0.2171676871671337,0.1439461046524974,1.0,0.8234896951718947,0.8556822000031143,0.7888757374424795,0.0,653.0,0.2222898634139862,0.2620281530254543,0.1900364601014054,1.0,0.7777101365860137,0.8155168026324255,0.7380763102454091,0.0,,,,,,,,,,,,,,,,0.5,symmetric_confident
Exp2B,qwen25_7b,20,nan,movies,math,movies->math,0.0916272648308247,0.1076176059707226,0.0712704282291406,0.0,0.7606156626507673,0.7732527429590997,0.7476089729873426,0.0,0.8398566133205818,0.8514820169563191,0.8275785816641552,0.0,0.7482293484897571,0.76182989340789,0.7367686276995303,0.0,0.8239712593587392,0.8364169112656997,0.8094584970082269,0.0,,,,,0.4104438554135504,0.4786444680578125,0.3378072428229461,0.0,0.2871258293798855,0.3250699756360133,0.254160472556792,1.0,0.7128741706201145,0.7453567013018704,0.6733282163968289,0.0,2186.0,0.3024303152065641,0.3416145932421119,0.2625981157248337,1.0,0.6975696847934358,0.7271978063705922,0.658238486256684,0.0,,,,,,,,,,,,,,,,0.5,symmetric_confident
Exp2B,qwen25_7b,21,nan,math,movies,math->movies,0.1898440018639924,0.2146379247928269,0.168395136164012,0.0,0.7084023194173243,0.7265591776387832,0.6878667454160242,0.0,0.8944573456906351,0.9075224626380416,0.8772757340751521,0.0,0.7046133438266426,0.7203922842626747,0.6880026590284588,0.0,0.8763616044966073,0.8909670468460298,0.8617036519235508,0.0,,,,,0.5866446771301441,0.6631223423366147,0.4979116480929656,0.0,0.1902685232329046,0.2268160667307093,0.1572254694379306,1.0,0.8097314767670953,0.845921513151221,0.7746722603387314,0.0,653.0,0.2230867996369512,0.2560018517975628,0.1878017767193128,1.0,0.7769132003630487,0.8133300333206823,0.7433224744910825,0.0,,,,,,,,,,,,,,,,0.5,symmetric_confident
Exp2B,qwen25_7b,21,nan,movies,math,movies->math,0.0960680386293511,0.1148593492428872,0.0842280321330563,0.0,0.7516113349618112,0.7651257498359271,0.7410686258208432,0.0,0.8316963241054441,0.8441537390160408,0.8193856588911197,0.0,0.735628285476093,0.7465008628014423,0.7238041364783279,0.0,0.818782253241857,0.8310217212975344,0.8062382191958193,0.0,,,,,0.4027029764819098,0.4683654322982548,0.3290422006930258,0.0,0.2931277540477115,0.3312568106197517,0.267120997351792,1.0,0.7068722459522885,0.736529650163501,0.6724138854900502,0.0,2186.0,0.3041692694703787,0.3352421421203069,0.2734739974854598,1.0,0.6958307305296213,0.7265975895753986,0.6608305370831374,0.0,,,,,,,,,,,,,,,,0.5,symmetric_confident
Exp2B,qwen25_7b,22,nan,math,movies,math->movies,0.1830204257593437,0.2003675437029004,0.1541174602960404,0.0,0.7010380291717297,0.7193450579939679,0.6823852970836575,0.0,0.8848834006290229,0.9002113861244506,0.8679054117263392,0.0,0.7018629748696792,0.7209692924448649,0.6785721516799792,0.0,0.8757165421870751,0.8900435155516527,0.8618341831219591,0.0,,,,,0.5902308901334868,0.6578742252717846,0.5162714921947444,0.0,0.1921169725278374,0.2281945702832081,0.1507380497270699,1.0,0.8078830274721626,0.8471735195232047,0.7706173753097374,0.0,653.0,0.2176521373386757,0.2481426319178517,0.1705319556483255,1.0,0.7823478626613243,0.8223442516097905,0.7497146427143739,0.0,,,,,,,,,,,,,,,,0.5,symmetric_confident
Exp2B,qwen25_7b,22,nan,movies,math,movies->math,0.0913873181251732,0.1117448592100677,0.0723150564049613,0.0,0.7503615075889561,0.7626552333285954,0.7392960100663641,0.0,0.831263360543341,0.8462088937679185,0.8194765997080529,0.0,0.7398760424181678,0.7517975333093181,0.728866940892342,0.0,0.8258210198722362,0.8396859216931339,0.8123407181465595,0.0,,,,,0.4101019736286742,0.4748092276820046,0.3443193328402015,0.0,0.2916673701271294,0.3259143394120825,0.2563571233809231,1.0,0.7083326298728706,0.7395759839888523,0.6705296145069185,0.0,2186.0,0.2982306562441964,0.3358550586109974,0.2587599737218332,1.0,0.7017693437558036,0.7369547600901584,0.6653518693268338,0.0,,,,,,,,,,,,,,,,0.5,symmetric_confident
Exp2B,qwen25_7b,23,nan,math,movies,math->movies,0.1830534947273726,0.2061242543085091,0.1628760314765291,0.0,0.6808738814767518,0.7050968937407031,0.6583329036571226,0.0,0.865615215102129,0.8814730254575154,0.8480554472386945,0.0,0.6825617203747564,0.7058342258716033,0.6654159831028469,0.0,0.8621589015111892,0.8775116545135945,0.846290970848286,0.0,,,,,0.5967834768556438,0.6582884075194467,0.51815704883089,0.0,0.1963340933743607,0.2322417563153532,0.1575289385493898,1.0,0.8036659066256392,0.8373844595910712,0.7659718377523487,0.0,653.0,0.2068824297699953,0.2530558605607063,0.1707984225400727,1.0,0.7931175702300046,0.827013062309674,0.7604552667153694,0.0,,,,,,,,,,,,,,,,0.5,symmetric_confident
Exp2B,qwen25_7b,23,nan,movies,math,movies->math,0.0756318448805714,0.0956689435196852,0.0554902872276372,0.0,0.7452462693032734,0.7572591788865352,0.7353539731998157,0.0,0.8131946493390806,0.8270135540199447,0.8001127499124885,0.0,0.7375628044585092,0.7484911559093874,0.7239460618763649,0.0,0.8100975468035871,0.8236094719546854,0.7961063971572636,0.0,,,,,0.3641315358511591,0.4336891057551307,0.3077029640088729,0.0,0.3171987641606591,0.3559584930913731,0.287195462502868,1.0,0.6828012358393409,0.7212523939794035,0.6507103795099538,0.0,2186.0,0.3186696999881818,0.3577406775296389,0.2846895045183069,1.0,0.6813303000118182,0.7170956624315009,0.6494347123063307,0.0,,,,,,,,,,,,,,,,0.5,symmetric_confident
Exp2B,qwen25_7b,24,nan,math,movies,math->movies,0.1677836885297542,0.1928115828244173,0.148330591399016,0.0,0.6902444396597593,0.7156894873339162,0.6746164295377163,0.0,0.8622922725022142,0.8767873168248814,0.8474734792527214,0.0,0.69450858397246,0.721757700283149,0.6753718482461194,0.0,0.8622469437993822,0.8768887399293478,0.8466624891544453,0.0,,,,,0.547373431031811,0.6139315313325024,0.4666928857417131,0.0,0.2222234520620724,0.2577378816855023,0.1866746384215833,1.0,0.7777765479379275,0.8127536517353832,0.7338735800512791,0.0,653.0,0.2304031169061164,0.2754975192641215,0.1992036264003142,1.0,0.7695968830938835,0.8095376898268419,0.7264026608542964,0.0,,,,,,,,,,,,,,,,0.5,symmetric_confident
Exp2B,qwen25_7b,24,nan,movies,math,movies->math,0.0815669226800505,0.1008802084527868,0.0628309269196477,0.0,0.7449339322212107,0.7575132428682454,0.7321557181997841,0.0,0.8100517634504144,0.8235126751498542,0.7966845151365459,0.0,0.7284848407703639,0.7425916983714607,0.7153002031939051,0.0,0.7982572934012058,0.8121270252498344,0.7833969989181432,0.0,,,,,0.3485168239604261,0.4194726078747685,0.2771747360748743,0.0,0.3221708227110803,0.359345307454685,0.2914344315320789,1.0,0.6778291772889197,0.7129277315956444,0.6443729059758756,0.0,2186.0,0.3293123533284935,0.360665374301523,0.2878340961159684,1.0,0.6706876466715065,0.7003764741271302,0.6285181496064929,0.0,,,,,,,,,,,,,,,,0.5,symmetric_confident
Exp2B,qwen25_7b,25,nan,math,movies,math->movies,0.1605426601566781,0.1857700673652425,0.1422734669986495,0.0,0.7041258009191544,0.7258208018573222,0.6839073953716348,0.0,0.8725409178713641,0.8869196998046527,0.8587211894513616,0.0,0.711998257714686,0.7313622086652763,0.6909418888062766,0.0,0.8746321401424019,0.8904913460754061,0.8594633946669418,0.0,,,,,0.5473180882385495,0.6277970032537439,0.4535568481041627,0.0,0.222621920173555,0.2608506596205146,0.1827757693414659,1.0,0.777378079826445,0.8202151114921558,0.733928130057056,0.0,653.0,0.2300599915878954,0.2742477581712238,0.189768921310117,1.0,0.7699400084121045,0.8023928427866273,0.7362004793707689,0.0,,,,,,,,,,,,,,,,0.5,symmetric_confident
Exp2B,qwen25_7b,25,nan,movies,math,movies->math,0.0706945020060987,0.0844002755493434,0.0522099737322152,0.0,0.7560659707380394,0.7692945813447025,0.7440451170489046,0.0,0.8178295073145972,0.8324085953827871,0.8050166366773255,0.0,0.7471350053084985,0.7590565329482539,0.734733797944231,0.0,0.8094152052733379,0.823547912807703,0.7941709150868659,0.0,,,,,0.3519841805811146,0.4337573337904541,0.2751048340289461,0.0,0.320130083908764,0.3589825290645995,0.279855787201631,1.0,0.679869916091236,0.7159764671917025,0.6465626897863227,0.0,2186.0,0.3278857355101214,0.3592691832035093,0.2928173825417187,1.0,0.6721142644898787,0.7071900820021783,0.6372257226305655,0.0,,,,,,,,,,,,,,,,0.5,symmetric_confident
Exp2B,qwen25_7b,26,nan,math,movies,math->movies,0.1392640505294274,0.1610786540796122,0.1176379733104744,0.0,0.6931474235708435,0.7153264081056588,0.6724610519775269,0.0,0.8484739917850443,0.8655438117517233,0.8307136292913286,0.0,0.7092099412556169,0.725611133958786,0.6889373622485393,0.0,0.8662105901797109,0.8799651844283887,0.8504453763392819,0.0,,,,,0.496967214929272,0.5768374368106329,0.4083161476724017,0.0,0.2566688065880061,0.2962190181984114,0.2201352886120213,1.0,0.7433311934119939,0.7808577263228426,0.7004535253212705,0.0,653.0,0.2463639784827219,0.2835855207081031,0.2161453081010524,1.0,0.753636021517278,0.791671377021567,0.6951926213769768,0.0,,,,,,,,,,,,,,,,0.5,symmetric_confident
Exp2B,qwen25_7b,26,nan,movies,math,movies->math,0.0879743029883662,0.103699848717991,0.0715415649017569,0.0,0.7468297170256147,0.7601580579392884,0.7340280720512972,0.0,0.8133920264616477,0.8286173770906841,0.7967662931188306,0.0,0.7254177234732814,0.7379240101767316,0.7144026665113234,0.0,0.7981134997586482,0.8158588378952316,0.7813880611310368,0.0,,,,,0.3551117657983151,0.4340225176437164,0.2852043118716479,0.0,0.3173106143742297,0.3572295645209165,0.2964784672177616,1.0,0.6826893856257703,0.7173209401177587,0.6464207980101714,0.0,2186.0,0.3275776198274552,0.3690654146951695,0.2961905424703842,1.0,0.6724223801725447,0.7050956176610862,0.6417681363214054,0.0,,,,,,,,,,,,,,,,0.5,symmetric_confident
Exp2B,qwen25_7b,27,nan,math,movies,math->movies,0.1524534244537213,0.1681261418196357,0.1293977192615301,0.0,0.7301850105716792,0.7498001200039198,0.7107842007652252,0.0,0.8801875213567927,0.8933470034591203,0.8605500459678418,0.0,0.7277340969030713,0.747335546495492,0.707037556190519,0.0,0.8754253924419618,0.8926710809326299,0.8616148432266713,0.0,,,,,0.5031988134505124,0.5732705419045641,0.4258047291382837,0.0,0.248146016425741,0.2819660027764143,0.2161226398794001,1.0,0.7518539835742589,0.7886815888739529,0.7133959753506944,0.0,653.0,0.2486551701237465,0.2881823227006983,0.2105964220180219,1.0,0.7513448298762535,0.7827928454465191,0.7177856126837574,0.0,,,,,,,,,,,,,,,,0.5,symmetric_confident
Exp2B,qwen25_7b,27,nan,movies,math,movies->math,0.1064183011468354,0.1287635453784605,0.0888954589469062,0.0,0.721224988225768,0.7324066759925458,0.7075960742926076,0.0,0.7894069755742985,0.8013501769028201,0.7751462873872453,0.0,0.682988674427463,0.6983624521691393,0.671930733803629,0.0,0.7540322699160412,0.7741210625314106,0.739487130504299,0.0,,,,,0.3133620907970488,0.3981286924332831,0.2402342781924155,0.0,0.3355654133815063,0.3720985839923627,0.3097927389618343,1.0,0.6644345866184936,0.7040889140423994,0.6345935839334529,0.0,2186.0,0.3510724958214448,0.390711287167148,0.3168231776292,1.0,0.6489275041785552,0.6789432323983354,0.6096953855303132,0.0,,,,,,,,,,,,,,,,0.5,symmetric_confident
Exp2B,llama31_8b,0,nan,math,movies,math->movies,0.004130093907934,0.0216251205798397,-0.017993292957031,0.42,0.5135799082460262,0.5246814833582456,0.5003285051349131,0.02,0.4965404310856422,0.5116809065003205,0.4847354997239633,0.73,0.4924103371777082,0.5011656741946758,0.4816214766603218,0.95,0.5073540349177207,0.5205866485330538,0.4962606473067347,0.11,,,,,-0.0035043351713553,0.0088230506760533,-0.0172936002648982,0.74,0.5086019594466771,0.5327280193188667,0.4799263475432391,0.23,0.491398040553323,0.5160485500045103,0.4638343608254848,0.8,2844.0,0.4949023757246783,0.5187144983912324,0.4652109558504933,0.68,0.5050976242753217,0.5333856117860108,0.4831037950860684,0.38,,,,,,,,,,,,,,,,0.5,symmetric_confident
Exp2B,llama31_8b,0,nan,movies,math,movies->math,-0.0094787393496129,0.0141249552069684,-0.0299305079435293,0.81,0.499665602822965,0.5167486157493525,0.4857296145759847,0.43,0.5103524369540933,0.5260895550262508,0.4972555706951991,0.12,0.5198311763037062,0.5351244668460281,0.5076810708733407,0.0,0.5285995393785863,0.5402926670219081,0.5128171983029786,0.0,,,,,0.0252262333524402,0.0443081572911077,0.0038099981049858,0.0,0.4857471520714608,0.5083546134182071,0.4629964435596339,0.87,0.5142528479285392,0.5367717224140133,0.4954757427601479,0.07,2596.0,0.489026614576099,0.5129978852031505,0.4647273660466403,0.8,0.510973385423901,0.5304515911358026,0.4860922828388878,0.15,,,,,,,,,,,,,,,,0.5,symmetric_confident
Exp2B,llama31_8b,1,nan,math,movies,math->movies,-0.0193149285936922,-0.0006481306031781,-0.0378776628711779,0.98,0.5130597020429997,0.5259158714125033,0.5012680693958982,0.02,0.4904770818651632,0.5027434092533638,0.4733282094515131,0.93,0.5097920104588555,0.522592568635057,0.4977080271450909,0.07,0.510268932053089,0.52439077393681,0.4953678694227479,0.09,,,,,-0.0238235826442457,0.00325465060273,-0.0474304408821936,0.96,0.5192075075815338,0.5399662952142655,0.4917367899154976,0.06,0.4807924924184663,0.5105569405070874,0.4576882522521196,0.89,2844.0,0.504616075062712,0.5323822074878534,0.4798323479739827,0.44,0.495383924937288,0.5220164198986207,0.4711514879395673,0.62,,,,,,,,,,,,,,,,0.5,symmetric_confident
Exp2B,llama31_8b,1,nan,movies,math,movies->math,-0.0702150956723188,-0.0499696077688727,-0.0851565279824805,1.0,0.5140200270226255,0.5264076619361421,0.5014225983340398,0.02,0.4701507758142971,0.4828057310925635,0.4606334761237278,1.0,0.540365871486616,0.5549803167113393,0.5250662445879579,0.0,0.5333760859494343,0.5483649089850637,0.5199227283647451,0.0,,,,,-0.0620430744912073,-0.0405943316859932,-0.0905261269637871,1.0,0.555345576051381,0.5800787534240064,0.5338000696935434,0.0,0.4446544239486189,0.4690797863974058,0.4246780926921362,1.0,2596.0,0.5066974984398263,0.5308670926740663,0.4846666380134817,0.2,0.4933025015601738,0.5138518317969325,0.4720574751681958,0.74,,,,,,,,,,,,,,,,0.5,symmetric_confident
Exp2B,llama31_8b,2,nan,math,movies,math->movies,-0.0524765508406022,-0.0328981504278786,-0.0748701652489577,1.0,0.5017220466523726,0.5146206077656257,0.488073173689609,0.34,0.4781724643930121,0.4923989719494214,0.462761825340872,1.0,0.5306490152336144,0.5427645029317392,0.5173614876042317,0.0,0.5227279005631591,0.5379845767523932,0.5070022786425579,0.0,,,,,-0.0195375489636455,0.017046960914387,-0.0495759131061073,0.88,0.5283168135200674,0.5577523783227412,0.5089123949208971,0.01,0.4716831864799325,0.493184955147093,0.448110852627313,1.0,2844.0,0.4912207354435781,0.519137111554607,0.4604151480465125,0.69,0.508779264556422,0.5348583684508603,0.4865388080488013,0.22,,,,,,,,,,,,,,,,0.5,symmetric_confident
Exp2B,llama31_8b,2,nan,movies,math,movies->math,-0.1334505345455257,-0.11552491077888,-0.1465792490042931,1.0,0.608684117592521,0.6236968945403951,0.595644059656698,0.0,0.4848530578107728,0.4968750285026069,0.4710759526325513,0.99,0.6183035923562986,0.6310789120129562,0.606378508657113,0.0,0.5355307591603848,0.550058940440446,0.5218768790624616,0.0,,,,,-0.2684124962585174,-0.2343292000010181,-0.3017245254107776,1.0,0.6576075509151389,0.6758377650809176,0.6360895849745078,0.0,0.342392449084861,0.3645166842474183,0.3186712227789726,1.0,2596.0,0.6108049453433785,0.6348521513985373,0.5921342184765785,0.0,0.3891950546566216,0.4075981844387682,0.3659403619586116,1.0,,,,,,,,,,,,,,,,0.5,symmetric_confident
